date,equity,drawdown,position,xgb_signal,ppo_signal,sentiment_signal
1223,3.4761585970938182,-0.025191319508521534,1,1,1,1
1224,3.4581669716300865,-0.030236656822204496,1,1,1,1
1225,3.4547088046584564,-0.03120642016538228,0,1,-1,1
1226,3.4784725480312355,-0.02454242521989168,1,1,1,1
1227,3.466038407617069,-0.028029293747787024,1,1,1,1
1228,3.462572369209452,-0.029001264454039232,0,-1,-1,1
1229,3.4812147355577854,-0.023773441834999208,1,1,1,1
1230,3.4777335208222278,-0.024749668393164163,0,0,-1,1
1231,3.4777335208222278,-0.024749668393164163,0,-1,-1,1
1232,3.52330703384492,-0.011969625465274416,1,1,1,1
1233,3.519783726811075,-0.012957655839809153,0,0,1,1
1234,3.4984168874786303,-0.018949494207985848,1,1,1,1
1235,3.4949184705911516,-0.0199305447137779,0,-1,1,1
1236,3.4949184705911516,-0.0199305447137779,0,-1,1,1
1237,3.4949184705911516,-0.0199305447137779,0,-1,1,1
1238,3.4949184705911516,-0.0199305447137779,0,-1,1,1
1239,3.550232760080408,-0.00441892519376374,1,1,1,1
1240,3.576963786272968,0.0,1,1,1,1
1241,3.5733868224866954,-0.0009999999999999567,0,-1,-1,1
1242,3.6368510396485534,0.0,1,1,1,1
1243,3.709098667227635,0.0,1,1,1,1
1244,3.7053895685604075,-0.0009999999999999534,0,0,-1,1
1245,3.6637370457044285,-0.012229823359514988,1,1,1,1
1246,3.660073308658724,-0.013217593536155477,0,1,-1,1
1247,3.660073308658724,-0.013217593536155477,0,1,-1,1
1248,3.6961531403243884,-0.0034902082863497146,1,1,1,1
1249,3.7382152584392556,0.0,1,1,1,1
1250,3.8441823508765136,0.0,1,1,1,1
1251,3.840338168525637,-0.0010000000000000172,0,-1,1,1
1252,3.840338168525637,-0.0010000000000000172,0,1,-1,1
1253,3.840338168525637,-0.0010000000000000172,0,0,1,1
1254,3.796052789375524,-0.012520103654816357,1,1,1,1
1255,3.7922567365861486,-0.013507583551161521,0,1,-1,1
1256,3.736888593690564,-0.02791068357136745,1,1,1,1
1257,3.733151705096873,-0.028882772887796088,0,0,1,1
1258,3.733151705096873,-0.028882772887796088,0,0,1,1
1259,3.782447282414235,-0.016059349642506517,1,1,1,1
1260,3.8188210990554805,-0.006597307179054728,1,1,1,1
1261,3.81731180288413,-0.0069899254353157515,1,1,1,1
1262,3.813494491081246,-0.007982935509880438,0,1,-1,1
1263,3.813494491081246,-0.007982935509880438,0,0,1,1
1264,3.813494491081246,-0.007982935509880438,0,-1,-1,1
1265,3.813494491081246,-0.007982935509880438,0,-1,-1,1
1266,3.813494491081246,-0.007982935509880438,0,-1,-1,1
1267,3.813494491081246,-0.007982935509880438,0,1,-1,1
1268,3.813494491081246,-0.007982935509880438,0,-1,-1,1
1269,3.813494491081246,-0.007982935509880438,0,-1,-1,1
1270,3.813494491081246,-0.007982935509880438,0,1,-1,1
1271,3.813494491081246,-0.007982935509880438,0,0,-1,1
1272,3.813494491081246,-0.007982935509880438,0,0,-1,1
1273,3.813494491081246,-0.007982935509880438,0,1,-1,1
1274,3.813494491081246,-0.007982935509880438,0,1,-1,1
1275,3.813494491081246,-0.007982935509880438,0,1,-1,1
1276,3.813494491081246,-0.007982935509880438,0,1,-1,1
1277,3.813494491081246,-0.007982935509880438,0,1,-1,1
1278,3.813494491081246,-0.007982935509880438,0,1,-1,1
1279,3.813494491081246,-0.007982935509880438,0,1,-1,1
1280,3.813494491081246,-0.007982935509880438,0,1,-1,1
1281,3.813494491081246,-0.007982935509880438,0,0,-1,1
1282,3.813494491081246,-0.007982935509880438,0,1,-1,1
1283,3.854645870696587,0.0,1,1,1,1
1284,3.8507912248258904,-0.0009999999999999788,0,-1,1,1
1285,3.8507912248258904,-0.0009999999999999788,0,-1,1,1
1286,3.8507912248258904,-0.0009999999999999788,0,-1,-1,1
1287,3.8507912248258904,-0.0009999999999999788,0,-1,1,1
1288,3.8507912248258904,-0.0009999999999999788,0,-1,1,1
1289,3.8507912248258904,-0.0009999999999999788,0,0,1,1
1290,3.8507912248258904,-0.0009999999999999788,0,1,-1,1
1291,3.8469404336010644,-0.00199900000000001,1,1,1,1
1292,3.8727141705886083,0.0,1,1,1,1
1293,3.941029698059313,0.0,1,1,1,1
1294,3.9633873554261294,0.0,1,1,1,1
1295,4.043347575079341,0.0,1,1,1,1
1296,3.9916450659772145,-0.012787055315449172,1,1,1,1
1297,3.9531402537409184,-0.022310058599563455,1,1,1,1
1298,3.969131994424368,-0.018354984150358834,1,1,1,1
1299,3.9595057913652942,-0.02073573497138738,1,1,1,1
1300,3.8896376382702553,-0.03801551411421012,1,1,1,1
1301,3.885748000631985,-0.038977498600095896,0,-1,1,1
1302,3.885748000631985,-0.038977498600095896,0,-1,1,1
1303,3.885748000631985,-0.038977498600095896,0,1,0,1
1304,3.885748000631985,-0.038977498600095896,0,0,0,1
1305,3.885748000631985,-0.038977498600095896,0,0,1,1
1306,3.885748000631985,-0.038977498600095896,0,0,1,1
1307,3.885748000631985,-0.038977498600095896,0,-1,1,1
1308,3.885748000631985,-0.038977498600095896,0,0,1,1
1309,3.8793557500420333,-0.04055842887414646,1,1,1,1
1310,3.8754763942919914,-0.04151787044527226,0,-1,1,1
1311,3.8754763942919914,-0.04151787044527226,0,-1,1,1
1312,3.8754763942919914,-0.04151787044527226,0,0,1,1
1313,3.8754763942919914,-0.04151787044527226,0,0,1,1
1314,3.876370662216734,-0.04129670026186922,1,1,1,1
1315,3.872797017774512,-0.04218053336695466,1,1,1,1
1316,3.8689242207567376,-0.04313835283358766,0,0,1,1
1317,3.9523941161825036,-0.022494593207227048,1,1,1,1
1318,3.967360096417212,-0.018793209648972114,1,1,1,1
1319,3.963392736320795,-0.01977441643932319,0,0,1,1
1320,3.963392736320795,-0.01977441643932319,0,-1,1,1
1321,3.963392736320795,-0.01977441643932319,0,-1,1,1
1322,3.963392736320795,-0.01977441643932319,0,0,0,1
1323,3.963392736320795,-0.01977441643932319,0,-1,0,1
1324,3.963392736320795,-0.01977441643932319,0,-1,0,1
1325,3.963392736320795,-0.01977441643932319,0,-1,1,1
1326,3.963392736320795,-0.01977441643932319,0,1,0,1
1327,3.963392736320795,-0.01977441643932319,0,1,0,1
1328,3.963392736320795,-0.01977441643932319,0,1,0,1
1329,3.963392736320795,-0.01977441643932319,0,1,0,1
1330,3.963392736320795,-0.01977441643932319,0,-1,0,1
1331,3.963392736320795,-0.01977441643932319,0,-1,0,1
1332,3.963392736320795,-0.01977441643932319,0,-1,0,1
1333,3.963392736320795,-0.01977441643932319,0,-1,0,1
1334,3.963392736320795,-0.01977441643932319,0,-1,0,1
1335,3.963392736320795,-0.01977441643932319,0,0,0,1
1336,3.963392736320795,-0.01977441643932319,0,0,0,1
1337,3.963392736320795,-0.01977441643932319,0,1,0,1
1338,3.963392736320795,-0.01977441643932319,0,1,-1,1
1339,3.963392736320795,-0.01977441643932319,0,0,0,1
1340,3.963392736320795,-0.01977441643932319,0,-1,-1,1
1341,3.963392736320795,-0.01977441643932319,0,1,-1,1
1342,3.963392736320795,-0.01977441643932319,0,1,-1,1
1343,3.963392736320795,-0.01977441643932319,0,1,-1,1
1344,3.963392736320795,-0.01977441643932319,0,-1,-1,1
1345,3.963392736320795,-0.01977441643932319,0,0,-1,1
1346,3.963392736320795,-0.01977441643932319,0,-1,-1,1
1347,3.963392736320795,-0.01977441643932319,0,-1,-1,1
1348,3.963392736320795,-0.01977441643932319,0,-1,-1,1
1349,3.963392736320795,-0.01977441643932319,0,1,-1,1
1350,3.963392736320795,-0.01977441643932319,0,0,-1,1
1351,3.963392736320795,-0.01977441643932319,0,1,-1,1
1352,3.963392736320795,-0.01977441643932319,0,0,-1,1
1353,3.963392736320795,-0.01977441643932319,0,1,-1,1
1354,3.963392736320795,-0.01977441643932319,0,1,-1,1
1355,3.963392736320795,-0.01977441643932319,0,0,-1,1
1356,3.963392736320795,-0.01977441643932319,0,0,-1,1
1357,3.963392736320795,-0.01977441643932319,0,1,-1,1
1358,3.963392736320795,-0.01977441643932319,0,-1,-1,1
1359,3.963392736320795,-0.01977441643932319,0,1,-1,1
1360,3.963392736320795,-0.01977441643932319,0,0,-1,1
1361,3.963392736320795,-0.01977441643932319,0,0,-1,1
1362,3.963392736320795,-0.01977441643932319,0,0,-1,1
1363,3.963392736320795,-0.01977441643932319,0,1,-1,1
1364,3.963392736320795,-0.01977441643932319,0,1,0,1
1365,3.963392736320795,-0.01977441643932319,0,-1,-1,1
1366,3.963392736320795,-0.01977441643932319,0,-1,0,1
1367,3.963392736320795,-0.01977441643932319,0,-1,0,1
1368,3.963392736320795,-0.01977441643932319,0,-1,0,1
1369,3.963392736320795,-0.01977441643932319,0,-1,0,1
1370,3.963392736320795,-0.01977441643932319,0,1,0,1
1371,3.963392736320795,-0.01977441643932319,0,0,0,1
1372,3.963392736320795,-0.01977441643932319,0,0,0,1
1373,3.963392736320795,-0.01977441643932319,0,1,0,1
1374,3.963392736320795,-0.01977441643932319,0,0,0,1
1375,3.963392736320795,-0.01977441643932319,0,1,0,1
1376,3.963392736320795,-0.01977441643932319,0,1,0,1
1377,3.963392736320795,-0.01977441643932319,0,1,0,1
1378,3.963392736320795,-0.01977441643932319,0,1,0,1
1379,3.963392736320795,-0.01977441643932319,0,1,0,1
1380,3.963392736320795,-0.01977441643932319,0,1,0,1
1381,3.963392736320795,-0.01977441643932319,0,1,0,1
1382,3.963392736320795,-0.01977441643932319,0,1,0,1
1383,3.963392736320795,-0.01977441643932319,0,1,0,1
1384,3.963392736320795,-0.01977441643932319,0,0,0,1
1385,4.010048979591654,-0.00823540268784179,1,1,1,1
1386,4.006038930612062,-0.009227167285154035,0,1,0,1
1387,4.006038930612062,-0.009227167285154035,0,1,0,1
1388,4.006038930612062,-0.009227167285154035,0,1,0,1
1389,4.006038930612062,-0.009227167285154035,0,1,0,1
1390,4.006038930612062,-0.009227167285154035,0,1,0,1
1391,4.006038930612062,-0.009227167285154035,0,-1,0,1
1392,4.006038930612062,-0.009227167285154035,0,-1,0,1
1393,4.006038930612062,-0.009227167285154035,0,1,0,1
1394,4.006038930612062,-0.009227167285154035,0,-1,-1,1
1395,4.006038930612062,-0.009227167285154035,0,-1,1,1
1396,4.006038930612062,-0.009227167285154035,0,1,-1,1
1397,4.006038930612062,-0.009227167285154035,0,1,-1,1
1398,4.006038930612062,-0.009227167285154035,0,0,-1,1
1399,4.006038930612062,-0.009227167285154035,0,0,-1,1
1400,4.006038930612062,-0.009227167285154035,0,-1,-1,1
1401,4.006038930612062,-0.009227167285154035,0,1,-1,1
1402,4.006038930612062,-0.009227167285154035,0,-1,0,1
1403,4.006038930612062,-0.009227167285154035,0,1,-1,1
1404,4.006038930612062,-0.009227167285154035,0,1,-1,1
1405,4.019915613725394,-0.005795188496375382,1,1,1,1
1406,4.0158956981116685,-0.006789393307879088,0,1,-1,1
1407,4.058263502926223,0.0,1,1,1,1
1408,4.054205239423297,-0.0009999999999999005,0,-1,1,1
1409,4.054205239423297,-0.0009999999999999005,0,0,-1,1
1410,4.054205239423297,-0.0009999999999999005,0,1,-1,1
1411,4.054205239423297,-0.0009999999999999005,0,-1,-1,1
1412,4.054205239423297,-0.0009999999999999005,0,0,1,1
1413,4.054205239423297,-0.0009999999999999005,0,-1,1,1
1414,4.054205239423297,-0.0009999999999999005,0,-1,-1,1
1415,4.054205239423297,-0.0009999999999999005,0,-1,-1,1
1416,4.054205239423297,-0.0009999999999999005,0,1,-1,1
1417,4.054205239423297,-0.0009999999999999005,0,1,-1,1
1418,4.054205239423297,-0.0009999999999999005,0,1,-1,1
1419,4.054205239423297,-0.0009999999999999005,0,1,-1,1
1420,4.030314516254144,-0.0068869324655547555,1,1,1,1
1421,4.02628420173789,-0.007880045533089197,0,1,-1,1
1422,4.02628420173789,-0.007880045533089197,0,1,-1,1
1423,4.02628420173789,-0.007880045533089197,0,1,-1,1
1424,4.02628420173789,-0.007880045533089197,0,1,-1,1
1425,4.02628420173789,-0.007880045533089197,0,0,-1,1
1426,4.02628420173789,-0.007880045533089197,0,0,-1,1
1427,4.02628420173789,-0.007880045533089197,0,1,-1,1
1428,4.02628420173789,-0.007880045533089197,0,-1,1,1
1429,4.02628420173789,-0.007880045533089197,0,0,-1,1
1430,4.02628420173789,-0.007880045533089197,0,0,1,1
1431,4.02628420173789,-0.007880045533089197,0,-1,1,1
1432,4.02628420173789,-0.007880045533089197,0,-1,1,1
1433,4.02628420173789,-0.007880045533089197,0,-1,1,1
1434,4.017575922979484,-0.010025859562199663,1,1,1,1
1435,4.087736600215672,0.0,1,1,1,1
1436,4.141818788918567,0.0,1,1,1,1
1437,4.1376769701296485,-0.0009999999999999048,0,0,1,1
1438,4.129025598721403,-0.0030887855913426837,1,1,1,1
1439,4.081682348686367,-0.014519331553832098,1,1,1,1
1440,4.0776006663376805,-0.015504812222278232,0,0,1,1
1441,4.164816826958767,0.0,1,1,1,1
1442,4.172674579581583,0.0,1,1,1,1
1443,4.221223213266215,0.0,1,1,1,1
1444,4.177164577123969,-0.010437409707162686,1,1,1,1
1445,4.1712714339392845,-0.011833484467237988,1,1,1,1
1446,4.167100162505345,-0.012821650982770846,0,0,1,1
1447,4.1303754670448365,-0.021521663658028586,1,1,1,1
1448,4.1303754670448365,-0.021521663658028586,1,1,1,1
1449,4.1948643933339325,-0.006244355865722336,1,1,1,1
1450,4.190669528940599,-0.0072381115098565894,0,1,0,1
1451,4.190669528940599,-0.0072381115098565894,0,-1,1,1
1452,4.190669528940599,-0.0072381115098565894,0,0,1,1
1453,4.190669528940599,-0.0072381115098565894,0,0,1,1
1454,4.190669528940599,-0.0072381115098565894,0,-1,1,1
1455,4.190669528940599,-0.0072381115098565894,0,-1,1,1
1456,4.190669528940599,-0.0072381115098565894,0,-1,1,1
1457,4.190669528940599,-0.0072381115098565894,0,-1,0,1
1458,4.190669528940599,-0.0072381115098565894,0,-1,0,1
1459,4.190669528940599,-0.0072381115098565894,0,-1,-1,1
1460,4.190669528940599,-0.0072381115098565894,0,0,0,1
1461,4.190669528940599,-0.0072381115098565894,0,1,0,1
1462,4.190669528940599,-0.0072381115098565894,0,0,0,1
1463,4.190669528940599,-0.0072381115098565894,0,-1,1,1
1464,4.190669528940599,-0.0072381115098565894,0,0,0,1
1465,4.190669528940599,-0.0072381115098565894,0,1,0,1
1466,4.190669528940599,-0.0072381115098565894,0,-1,0,1
1467,4.190669528940599,-0.0072381115098565894,0,-1,0,1
1468,4.190669528940599,-0.0072381115098565894,0,-1,0,1
1469,4.190669528940599,-0.0072381115098565894,0,1,0,1
1470,4.190669528940599,-0.0072381115098565894,0,1,0,1
1471,4.190669528940599,-0.0072381115098565894,0,0,0,1
1472,4.190669528940599,-0.0072381115098565894,0,-1,0,1
1473,4.190669528940599,-0.0072381115098565894,0,0,0,1
1474,4.190669528940599,-0.0072381115098565894,0,1,0,1
1475,4.190669528940599,-0.0072381115098565894,0,0,0,1
1476,4.190669528940599,-0.0072381115098565894,0,1,0,1
1477,4.190669528940599,-0.0072381115098565894,0,-1,0,1
1478,4.190669528940599,-0.0072381115098565894,0,-1,0,1
1479,4.190669528940599,-0.0072381115098565894,0,-1,0,1
